employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,promotion_year,salary_increase_percent,explanation_notes
E00120,Employee_120,16,Legal,Master,Leadership,2582490,2,2010,3.2,2.45,1.95,1.0,60,1,0.59,1.0,15,1,0.99,0.15,0,0.53,2.96,0.92,0,1.0,0.32,1.11,2,False,True,0,,0,
E00121,Employee_121,18,Finance,Diploma,Senior,1361467,3,2010,2.26,1.13,3.8,1.0,69,1,0.38,0.9,16,2,0.41,0.8,0,0.66,4.31,0.58,4,0.48,0.58,1.17,0,False,True,0,,0,
E00122,Employee_122,0,Legal,PhD,Entry,790851,0,2025,3.75,3.88,4.38,1.0,12,0,0.13,0.99,27,0,1.0,0.13,0,0.58,3.88,0.37,0,0.31,0.2,1.3,3,False,False,0,,0,
E00123,Employee_123,3,Finance,Bachelor,Entry,659590,0,2024,1.46,3.07,2.46,1.0,45,0,0.42,0.91,13,3,0.31,0.74,0,0.92,2.72,0.45,4,0.66,0.7,1.14,0,False,True,0,,0,
E00124,Employee_124,22,HR,Master,Entry,666117,1,2015,3.14,3.48,4.47,1.0,66,2,0.37,0.93,41,2,0.51,0.62,0,0.77,3.85,0.59,5,0.73,0.53,0.91,3,False,False,0,,0,
E00125,Employee_125,16,Legal,Master,Mid,823727,3,2023,3.94,3.66,3.39,0.92,51,1,0.15,0.98,48,0,0.47,0.81,0,0.93,4.24,0.46,5,0.9,0.49,1.11,0,False,False,0,,0,
E00126,Employee_126,8,Sales,Master,Mid,1032079,0,2025,4.02,3.91,3.87,1.0,21,2,0.15,0.91,35,1,0.61,0.59,0,0.65,3.56,0.56,0,0.63,0.28,1.02,1,False,False,1,2025.0,16,
E00127,Employee_127,5,HR,Bachelor,Entry,545343,0,2024,1.07,1.77,4.69,0.56,3,2,0.5,0.97,12,0,0.62,0.26,0,1.0,3.9,0.31,5,0.82,0.77,1.03,0,False,False,0,,0,
E00128,Employee_128,3,Sales,Master,Mid,861067,1,2024,3.3,3.15,2.82,1.0,46,1,0.13,0.93,0,1,0.51,0.51,0,0.9,2.31,0.78,3,0.52,0.67,0.89,1,False,True,0,,0,
E00129,Employee_129,9,Legal,Master,Entry,552715,3,2020,4.42,3.49,3.61,1.0,32,5,0.59,0.88,11,1,0.9,0.55,0,1.0,3.64,0.61,4,0.33,0.58,0.93,2,False,True,0,,0,
E00130,Employee_130,6,Finance,Master,Mid,900234,1,2021,2.09,1.0,2.65,0.93,49,2,0.15,0.91,6,2,0.62,0.62,0,0.74,2.85,0.45,5,0.77,0.93,0.89,1,False,False,0,,0,
E00131,Employee_131,1,Finance,PhD,Mid,1124504,0,2024,3.17,3.55,4.13,1.0,36,2,0.25,0.99,35,2,1.0,0.74,0,0.95,2.04,0.0,3,0.05,0.73,0.92,3,False,True,0,,0,
E00132,Employee_132,9,Finance,Diploma,Senior,1124191,3,2017,3.12,2.15,3.12,0.97,44,1,0.1,0.96,17,0,1.0,1.0,0,0.64,2.62,0.37,1,1.0,1.0,1.01,2,False,True,0,,0,
E00133,Employee_133,14,Operations,PhD,Mid,955121,1,2024,2.95,2.85,4.05,1.0,37,3,0.55,0.85,23,3,0.91,0.4,0,0.96,5.0,0.31,1,0.44,1.0,0.92,2,False,False,0,,0,
E00134,Employee_134,25,Sales,Bachelor,Mid,1217466,0,2013,2.91,4.07,2.88,0.6,72,3,0.59,0.87,4,1,0.77,0.28,0,0.93,4.41,0.57,1,0.8,0.61,1.15,0,False,True,0,,0,
E00135,Employee_135,11,HR,Bachelor,Senior,1071218,3,2015,4.42,5.0,3.44,1.0,30,4,0.26,0.96,79,0,0.86,0.68,0,0.79,3.84,0.74,5,1.0,0.63,1.03,2,False,False,1,2025.0,11,
E00136,Employee_136,9,Finance,Master,Entry,584128,1,2020,3.65,3.86,2.8,1.0,42,3,0.22,0.93,6,0,0.69,0.0,0,0.91,4.29,0.49,0,0.92,0.9,0.83,1,False,True,1,2025.0,17,
E00137,Employee_137,22,Legal,PhD,Entry,612446,1,2025,2.8,2.19,3.48,0.98,54,1,0.21,0.94,3,1,0.48,0.07,0,0.52,4.1,0.99,0,0.58,0.77,0.9,2,False,True,0,,0,
E00138,Employee_138,17,Finance,Master,Mid,888107,3,2022,4.31,4.5,3.15,0.92,14,4,0.39,0.92,23,1,0.25,0.59,0,0.83,4.72,0.31,2,0.71,0.66,1.33,0,False,True,0,,0,
E00139,Employee_139,4,Finance,Diploma,Mid,844026,0,2021,3.76,4.78,3.81,1.0,25,1,0.17,0.98,5,1,0.28,0.04,0,0.78,3.73,0.49,4,0.6,0.52,1.13,3,False,False,0,,0,
E00140,Employee_140,9,Sales,Master,Entry,537162,3,2018,2.39,1.76,3.5,0.86,30,2,0.16,0.96,77,2,0.8,0.32,0,0.78,3.3,0.3,3,0.43,0.35,0.66,1,False,False,0,,0,
E00141,Employee_141,20,Sales,Bachelor,Entry,703142,3,2024,2.98,2.2,3.48,0.88,30,2,0.19,0.95,32,1,0.38,0.44,0,0.74,3.9,0.53,5,0.67,0.5,0.99,1,False,False,0,,0,
E00142,Employee_142,25,HR,Master,Mid,945624,2,2009,3.04,4.25,3.39,1.0,38,5,0.26,0.95,19,0,0.95,0.97,0,1.0,3.89,0.84,1,0.59,0.1,0.9,2,False,False,0,,0,
E00143,Employee_143,5,Legal,PhD,Mid,926449,0,2023,4.5,3.81,4.19,1.0,13,1,0.3,0.81,65,0,0.53,0.48,1,1.0,3.85,0.39,0,0.29,0.75,0.86,0,False,False,0,,0,
E00144,Employee_144,2,Operations,Master,Entry,458557,0,2025,2.84,2.01,2.31,0.99,54,1,0.19,0.99,34,1,0.57,0.51,0,1.0,3.41,0.63,0,0.25,0.58,0.97,3,False,False,0,,0,
E00145,Employee_145,24,HR,PhD,Senior,1437249,2,2019,1.72,2.47,3.12,0.76,38,5,0.4,0.89,18,2,0.59,0.99,0,0.89,4.68,1.0,5,0.89,0.53,0.99,3,False,True,0,,0,
E00146,Employee_146,22,Finance,Master,Entry,644420,0,2020,1.74,1.0,3.43,0.58,48,5,0.51,0.81,20,0,0.44,0.7,0,0.58,3.63,0.85,1,0.32,0.5,0.86,0,False,False,0,,0,
E00147,Employee_147,9,Sales,Bachelor,Entry,497212,1,2018,3.22,2.78,4.01,0.99,27,0,0.1,0.9,60,1,0.52,0.78,0,0.71,5.0,0.45,3,0.74,0.37,0.6,0,False,False,0,,0,
E00148,Employee_148,12,Finance,PhD,Entry,761965,3,2018,4.29,3.03,3.62,1.0,36,2,0.2,0.9,10,0,0.75,0.71,0,0.9,4.27,0.45,3,0.77,0.6,0.89,0,False,False,0,,0,
E00149,Employee_149,14,Legal,Master,Entry,599776,3,2023,4.49,3.73,3.59,1.0,48,3,0.18,0.86,29,1,0.92,0.32,0,0.74,4.26,0.51,1,0.69,0.72,1.4,3,False,False,1,2025.0,10,
E00150,Employee_150,6,Sales,PhD,Leadership,3640844,2,2019,3.77,4.7,2.28,0.92,50,0,0.53,0.93,52,3,0.95,0.6,0,1.0,3.65,0.72,5,0.66,0.86,1.11,0,False,False,1,2025.0,19,
E00151,Employee_151,25,Legal,PhD,Mid,947299,0,2020,2.32,2.32,3.76,0.99,59,4,0.28,0.83,23,2,0.46,0.83,0,0.92,3.61,0.62,4,0.73,0.44,1.02,1,False,False,0,,0,
E00152,Employee_152,24,Operations,Bachelor,Mid,819901,3,2016,3.55,3.89,3.99,0.98,40,1,0.18,0.95,50,0,0.92,0.29,0,0.96,4.24,0.54,3,1.0,0.25,1.21,0,True,False,0,,0,
E00153,Employee_153,8,Sales,Diploma,Entry,523936,1,2018,3.64,3.29,3.59,1.0,32,0,0.08,1.0,11,2,0.78,0.45,0,0.99,3.63,0.62,1,0.69,0.72,1.03,0,False,True,0,,0,
E00154,Employee_154,21,HR,Bachelor,Mid,951341,2,2006,3.26,2.62,3.21,1.0,48,1,0.49,0.89,7,3,0.3,0.73,0,0.95,3.71,0.85,5,0.76,0.34,0.89,3,False,False,0,,0,
E00155,Employee_155,2,Sales,PhD,Entry,518765,0,2025,2.41,2.61,3.72,0.85,17,3,0.27,0.95,30,1,0.59,0.1,0,0.64,2.87,0.81,1,0.77,0.52,1.14,2,False,True,0,,0,
E00156,Employee_156,5,Finance,Diploma,Entry,490500,1,2021,3.08,2.55,2.72,1.0,21,1,0.24,0.9,29,0,0.78,0.58,0,0.86,3.07,0.77,1,0.87,0.56,0.61,1,False,False,0,,0,
E00157,Employee_157,10,Operations,Master,Mid,900029,2,2015,4.72,5.0,1.98,1.0,37,4,0.21,0.83,5,1,0.49,0.12,1,0.8,4.95,0.42,2,0.41,1.0,0.95,2,False,True,0,,0,
E00158,Employee_158,4,Operations,Bachelor,Senior,1401840,0,2025,2.97,3.09,3.16,0.84,5,3,0.12,1.0,74,1,0.5,0.97,0,0.9,4.35,0.42,5,0.71,0.76,1.14,2,False,True,0,,0,
E00159,Employee_159,24,Finance,PhD,Mid,1190915,0,2024,2.55,1.91,3.47,0.86,44,0,0.08,0.86,16,0,0.77,0.18,0,0.94,4.39,0.81,1,1.0,0.61,0.81,0,False,False,0,,0,
E00160,Employee_160,2,Finance,Master,Mid,953710,0,2023,3.81,3.67,3.95,1.0,17,1,0.39,0.86,13,2,0.89,0.48,0,0.81,4.77,0.83,1,0.55,0.75,1.08,0,False,True,0,,0,
E00161,Employee_161,16,Operations,Bachelor,Mid,948191,2,2021,4.9,5.0,3.53,1.0,53,2,0.26,0.9,58,2,0.38,0.61,1,0.68,3.83,0.21,5,0.88,0.0,1.03,1,False,False,0,,0,
E00162,Employee_162,19,Finance,Bachelor,Mid,877708,0,2008,2.34,2.42,3.63,0.92,31,2,0.52,0.9,10,2,0.63,0.65,0,0.67,3.81,0.31,0,0.67,0.25,0.72,0,False,False,0,,0,
E00163,Employee_163,6,Operations,Master,Mid,717993,1,2025,4.17,4.14,3.26,1.0,40,3,0.62,0.87,35,2,1.0,1.0,0,0.88,3.75,0.2,0,0.52,0.15,1.0,0,False,False,0,,0,
E00164,Employee_164,5,Finance,PhD,Mid,808824,0,2023,3.92,3.18,5.0,1.0,44,1,0.41,0.96,23,1,0.6,0.5,0,0.93,2.66,0.58,3,0.85,0.75,0.62,3,False,False,0,,0,
E00165,Employee_165,4,Legal,PhD,Senior,1419525,1,2023,2.72,2.02,4.56,1.0,26,1,0.54,0.95,20,2,0.41,0.65,0,1.0,3.85,0.71,2,0.5,0.58,1.4,3,False,True,0,,0,
E00166,Employee_166,12,HR,Diploma,Manager,1975969,0,2022,2.44,2.06,3.61,0.95,55,3,0.13,0.92,2,3,0.56,0.86,1,0.89,3.12,0.67,0,0.73,0.72,0.66,3,False,True,0,,0,
E00167,Employee_167,17,Operations,Bachelor,Mid,921173,3,2009,3.6,3.14,3.32,0.91,44,1,0.1,0.84,14,2,0.43,0.59,1,0.72,4.86,0.76,2,0.74,0.0,1.0,1,False,False,0,,0,
E00168,Employee_168,10,Operations,Master,Mid,1116608,2,2017,2.55,2.62,2.87,1.0,47,1,0.1,0.98,28,0,0.1,0.48,0,0.95,3.67,0.21,1,0.88,0.53,1.03,2,True,False,0,,0,
E00169,Employee_169,1,Operations,PhD,Leadership,3731412,0,2024,3.46,4.37,4.25,1.0,37,0,0.43,0.98,18,3,0.38,0.81,0,0.66,4.96,0.56,5,0.66,0.35,0.6,2,True,True,0,,0,
E00170,Employee_170,14,Finance,Bachelor,Senior,1481816,3,2021,1.82,1.18,4.3,0.72,30,0,0.14,0.92,18,0,0.79,0.06,0,0.69,4.97,0.43,4,0.45,0.39,1.27,2,False,False,0,,0,
E00171,Employee_171,6,IT,Bachelor,Entry,716393,2,2024,2.54,3.18,3.3,1.0,33,0,0.34,0.85,26,2,0.67,1.0,0,0.83,4.39,0.66,5,0.39,0.78,1.11,3,True,True,0,,0,
E00172,Employee_172,12,IT,Master,Mid,1194987,2,2014,2.85,2.66,4.35,1.0,49,2,0.46,0.95,1,2,0.58,0.37,0,0.8,4.63,0.34,3,0.56,0.46,0.92,3,False,False,0,,0,
E00173,Employee_173,17,IT,Diploma,Senior,1242784,1,2015,3.18,3.39,2.67,0.99,41,1,0.05,0.92,36,1,0.67,0.37,0,0.8,4.2,0.57,1,0.52,0.6,0.9,3,False,False,0,,0,
E00174,Employee_174,2,Legal,PhD,Entry,663418,0,2025,3.28,3.27,3.96,1.0,33,3,0.2,0.94,19,2,0.4,0.62,0,0.79,3.75,0.11,2,1.0,0.45,0.68,1,False,True,0,,0,
E00175,Employee_175,20,Finance,Diploma,Entry,673515,3,2015,2.73,2.54,3.88,0.98,46,2,0.14,0.97,23,1,0.48,0.3,0,0.74,4.65,0.6,5,1.0,0.52,0.85,1,True,True,0,,0,
E00176,Employee_176,5,HR,Master,Mid,918239,1,2024,2.98,3.34,3.13,0.87,29,2,0.05,0.95,0,3,0.21,0.2,0,0.72,3.47,0.3,3,0.78,0.4,1.25,2,True,True,0,,0,
E00177,Employee_177,3,IT,PhD,Mid,793764,1,2025,3.57,3.73,2.95,0.85,15,1,0.35,0.87,35,2,0.76,0.69,0,0.75,3.39,0.59,0,0.89,0.77,1.02,3,False,False,0,,0,
E00178,Employee_178,9,Finance,Diploma,Entry,543004,2,2023,3.87,3.33,4.07,0.96,43,2,0.3,0.92,40,2,0.51,0.18,0,0.76,5.0,0.65,0,0.74,0.81,0.98,1,False,False,0,,0,
E00179,Employee_179,5,Finance,PhD,Manager,1747270,0,2024,1.62,1.6,2.91,0.95,0,2,0.08,0.92,13,2,0.96,0.27,0,0.69,4.74,0.39,5,0.82,0.82,0.73,3,False,True,0,,0,
E00180,Employee_180,22,Legal,PhD,Manager,1599241,1,2016,3.78,4.03,3.87,1.0,41,2,0.13,1.0,32,3,0.75,0.03,0,1.0,3.41,0.2,5,1.0,0.74,1.15,3,False,True,0,,0,
E00181,Employee_181,5,Legal,Bachelor,Entry,511757,1,2021,3.04,1.91,4.15,1.0,17,1,0.31,1.0,81,3,0.76,0.22,0,0.63,3.65,0.73,2,0.87,0.58,1.23,0,False,False,0,,0,
E00182,Employee_182,14,IT,Diploma,Leadership,2655001,1,2013,2.64,4.44,3.88,0.9,32,1,0.26,0.91,3,3,0.84,0.87,0,0.86,2.96,0.61,0,0.86,0.0,1.23,1,False,False,0,,0,
E00183,Employee_183,13,Operations,PhD,Manager,1726247,1,2025,1.81,1.16,2.73,1.0,27,1,0.17,0.91,16,0,0.33,0.58,0,0.82,3.46,0.56,0,1.0,0.71,1.15,2,False,False,0,,0,
E00184,Employee_184,9,Finance,Master,Leadership,3819586,1,2021,2.75,2.01,3.53,0.93,49,1,0.1,0.91,17,0,0.33,0.82,0,0.76,5.0,0.32,2,0.35,0.8,1.05,1,False,False,0,,0,
E00185,Employee_185,25,HR,Bachelor,Entry,665974,3,2013,2.91,1.81,3.71,0.8,37,3,0.33,0.94,82,3,0.41,0.38,0,0.94,3.73,0.51,1,0.86,0.35,0.99,3,True,True,0,,0,
E00186,Employee_186,24,Sales,Bachelor,Entry,481724,2,2015,4.03,3.1,2.91,1.0,67,6,0.28,0.94,32,3,0.91,0.9,0,0.95,3.3,0.48,3,0.55,0.58,0.61,1,False,False,0,,0,
E00187,Employee_187,0,Finance,Bachelor,Mid,1056689,0,2025,3.52,3.27,3.82,0.94,14,0,0.07,0.82,36,2,0.15,0.53,1,1.0,3.23,0.32,1,0.65,0.44,1.03,3,False,True,0,,0,
E00188,Employee_188,24,Operations,Bachelor,Mid,952325,1,2018,2.54,3.05,3.54,1.0,53,1,0.24,0.96,12,2,0.71,0.72,0,0.62,4.96,0.3,4,0.95,0.49,1.06,0,False,False,0,,0,
E00189,Employee_189,6,Sales,Bachelor,Mid,808421,2,2020,4.29,4.3,3.37,1.0,17,3,0.35,0.86,59,1,0.56,0.0,0,0.97,4.32,0.96,5,0.4,0.86,1.14,1,False,False,0,,0,
E00190,Employee_190,7,Finance,Bachelor,Senior,1335138,0,2018,1.49,1.0,3.48,0.76,43,0,0.37,0.88,8,1,0.25,0.36,0,0.63,3.27,0.6,1,0.66,0.61,0.88,0,False,False,0,,0,
E00191,Employee_191,23,Sales,Master,Mid,695920,2,2021,2.18,2.85,3.66,0.99,54,0,0.21,0.95,2,1,0.74,1.0,1,0.67,4.35,0.63,4,0.54,0.82,1.01,3,False,True,0,,0,
E00192,Employee_192,22,Finance,Master,Manager,2028352,3,2018,2.76,2.21,3.61,0.78,45,3,0.23,0.89,81,2,0.87,0.75,0,0.84,3.62,0.43,2,0.62,0.74,1.01,2,False,True,0,,0,
E00193,Employee_193,19,HR,Master,Senior,1676909,1,2012,3.2,3.99,4.93,0.85,30,4,0.15,0.86,15,0,0.61,0.0,0,0.6,3.71,0.44,2,0.54,0.67,0.91,0,False,False,0,,0,
E00194,Employee_194,22,IT,PhD,Entry,582841,1,2021,1.98,1.88,3.86,0.91,30,2,0.14,0.87,28,2,0.66,0.51,1,0.76,5.0,0.0,1,0.67,0.75,0.99,3,False,False,0,,0,
E00195,Employee_195,24,Operations,Master,Mid,870683,2,2019,3.8,3.34,3.54,1.0,46,6,0.49,0.91,33,0,0.94,0.25,0,0.79,3.31,0.78,1,0.67,0.63,1.07,2,True,True,0,,0,
E00196,Employee_196,16,IT,PhD,Mid,928730,2,2025,3.13,2.85,3.6,1.0,42,3,0.27,0.94,48,0,0.63,0.0,0,0.72,3.39,0.76,3,0.43,0.52,1.3,2,False,True,0,,0,
E00197,Employee_197,21,Operations,PhD,Mid,856401,1,2007,3.7,3.65,3.64,0.83,37,3,0.17,0.96,7,2,0.97,0.51,0,0.65,3.63,0.62,4,0.47,0.67,1.03,0,False,True,0,,0,
E00198,Employee_198,15,Sales,Diploma,Mid,968866,1,2015,2.68,3.07,2.92,0.82,51,3,0.08,0.89,27,0,0.71,0.28,0,0.72,4.46,0.27,2,0.39,0.53,1.01,1,False,True,0,,0,
E00199,Employee_199,13,HR,Bachelor,Leadership,3641011,0,2015,4.04,3.42,4.47,1.0,51,1,0.07,1.0,12,0,0.29,1.0,0,0.91,3.36,1.0,3,0.45,0.37,0.88,3,False,True,0,,0,
E00200,Employee_200,4,Finance,Bachelor,Entry,514976,0,2023,3.33,2.78,3.32,1.0,10,0,0.49,0.92,42,0,1.0,0.88,0,0.65,4.43,0.23,2,0.73,0.58,1.39,2,False,False,0,,0,
E00201,Employee_201,2,Legal,Diploma,Mid,838201,0,2025,2.41,1.83,1.91,0.89,43,2,0.53,0.95,33,1,0.6,0.51,0,0.8,3.76,0.61,4,0.59,0.4,1.35,0,False,False,0,,0,
E00202,Employee_202,6,Operations,Diploma,Entry,451293,1,2019,2.37,1.76,3.02,0.95,68,2,0.41,0.98,79,3,0.25,0.49,1,0.57,3.75,0.94,3,1.0,0.68,0.87,1,False,False,0,,0,
E00203,Employee_203,23,Operations,PhD,Manager,2324560,0,2011,4.09,5.0,4.96,1.0,45,1,0.09,0.95,62,2,0.68,0.51,0,0.91,3.38,0.61,1,0.73,0.89,1.0,0,False,False,0,,0,
E00204,Employee_204,0,IT,Master,Mid,955181,0,2025,1.81,1.0,4.38,0.76,1,1,0.24,0.86,80,2,0.54,0.57,0,0.87,3.88,0.29,0,0.37,0.46,1.08,3,False,False,0,,0,
E00205,Employee_205,15,HR,Master,Manager,2350433,1,2024,3.29,3.39,2.58,0.94,52,2,0.42,0.9,5,0,0.63,0.87,0,0.73,3.92,0.69,3,0.45,0.72,0.83,0,False,True,0,,0,
E00206,Employee_206,8,HR,Master,Mid,933675,0,2017,3.32,2.17,4.18,1.0,28,1,0.14,0.93,34,3,0.39,0.75,0,0.92,3.58,1.0,2,0.82,0.78,0.9,1,False,True,0,,0,
E00207,Employee_207,15,HR,Master,Senior,1574328,1,2018,2.91,3.51,3.74,1.0,51,2,0.24,0.87,40,1,0.84,0.75,0,0.93,3.4,0.69,0,0.32,0.39,1.35,1,False,True,0,,0,
E00208,Employee_208,12,Operations,Master,Leadership,3887882,1,2019,4.22,4.91,3.95,1.0,36,1,0.31,0.92,81,2,0.43,0.35,1,0.87,2.55,0.27,5,0.88,1.0,1.11,3,False,True,1,2025.0,17,
E00209,Employee_209,23,IT,Diploma,Leadership,4347130,1,2017,2.26,2.51,2.89,1.0,88,4,0.32,0.94,121,1,0.45,0.06,0,0.8,5.0,0.3,4,0.91,0.87,0.89,2,False,False,0,,0,
E00210,Employee_210,5,IT,Diploma,Entry,598508,0,2024,3.55,3.55,4.33,0.91,53,2,0.22,0.97,8,2,0.76,0.36,0,0.58,1.54,0.22,4,1.0,0.91,0.89,2,False,True,0,,0,
E00211,Employee_211,6,IT,Diploma,Senior,1442754,1,2022,4.11,4.0,3.39,1.0,10,1,0.12,0.97,60,1,0.85,0.23,0,0.93,4.18,0.67,1,0.61,0.87,0.78,2,False,False,0,,0,
E00212,Employee_212,4,Sales,Master,Mid,706837,0,2024,2.62,2.46,4.17,0.68,50,1,0.2,1.0,1,1,0.35,0.38,0,0.84,3.59,1.0,2,0.58,0.27,0.82,3,False,True,0,,0,
E00213,Employee_213,2,Sales,PhD,Mid,678413,0,2024,3.96,3.94,3.44,1.0,43,2,0.12,0.9,49,3,0.9,0.0,0,0.69,4.09,0.5,0,0.47,0.71,0.99,1,True,False,0,,0,
E00214,Employee_214,3,Legal,Bachelor,Mid,936219,1,2023,2.54,2.82,3.22,1.0,49,0,0.46,0.87,5,1,0.98,0.32,0,0.82,5.0,0.64,3,0.82,0.96,1.13,0,False,False,0,,0,
E00215,Employee_215,2,Legal,PhD,Manager,2046167,0,2025,2.03,2.07,3.58,0.93,36,0,0.1,0.96,47,0,0.75,0.26,1,0.97,5.0,0.58,2,0.8,0.82,0.98,3,False,True,0,,0,
E00216,Employee_216,10,Sales,PhD,Entry,611345,3,2020,4.22,4.41,3.05,1.0,28,1,0.13,0.89,26,0,0.35,0.35,0,0.59,3.91,0.16,5,0.74,0.45,1.25,0,False,True,0,,0,
E00217,Employee_217,17,HR,Bachelor,Entry,553663,1,2018,3.31,3.28,2.85,1.0,34,3,0.66,0.91,11,2,0.31,0.72,1,0.8,3.53,0.4,1,0.21,0.47,0.93,0,False,False,0,,0,
E00218,Employee_218,22,Sales,Bachelor,Entry,751283,1,2010,3.52,3.35,1.89,0.93,40,4,0.29,0.91,73,1,0.45,0.42,0,0.6,3.39,0.52,3,0.36,0.52,1.3,1,False,False,0,,0,
E00219,Employee_219,16,Finance,PhD,Mid,1036787,3,2015,4.38,3.73,3.03,1.0,29,2,0.12,1.0,46,1,0.61,0.31,1,0.53,4.07,0.64,2,0.53,0.61,0.9,0,True,True,0,,0,
E00220,Employee_220,23,Operations,PhD,Senior,1125821,1,2024,2.66,3.06,2.9,0.75,22,3,0.37,0.96,121,0,0.72,0.37,1,0.71,2.0,0.63,3,0.8,0.41,0.94,1,False,False,0,,0,
E00221,Employee_221,23,Legal,Bachelor,Mid,841129,3,2025,3.3,2.41,3.38,1.0,45,1,0.21,0.91,21,3,0.73,0.55,0,0.73,3.26,0.3,0,0.58,0.38,0.93,1,False,True,0,,0,
E00222,Employee_222,23,Legal,Master,Mid,954306,1,2011,4.26,3.13,3.24,1.0,28,7,0.05,0.93,47,3,0.7,0.0,1,0.75,3.77,0.53,1,0.39,0.96,1.31,1,False,False,0,,0,
E00223,Employee_223,9,Operations,Diploma,Manager,2264685,3,2017,3.65,4.84,2.2,0.85,42,0,0.28,0.95,17,3,0.79,0.64,0,0.77,3.85,0.67,0,0.84,0.2,1.02,0,True,True,1,2025.0,13,
E00224,Employee_224,18,Operations,Master,Mid,937806,1,2007,1.06,1.0,3.96,0.73,27,4,0.35,0.85,5,0,0.47,0.94,0,0.77,2.76,0.61,1,1.0,0.48,1.03,3,False,True,0,,0,
E00225,Employee_225,8,IT,Master,Mid,1056060,1,2019,2.87,3.58,4.19,1.0,2,3,0.23,1.0,5,2,1.0,0.71,0,0.76,2.33,0.08,4,0.95,0.79,1.0,0,False,True,0,,0,
E00226,Employee_226,19,Sales,Diploma,Manager,1788987,3,2015,3.5,2.86,2.01,0.89,41,3,0.27,0.89,6,2,0.55,0.0,0,0.79,4.78,0.33,3,0.31,0.45,1.12,0,False,False,1,2025.0,8,
E00227,Employee_227,13,Operations,Bachelor,Leadership,2903363,3,2018,3.81,3.56,2.98,1.0,43,5,0.1,0.79,0,0,0.89,0.85,0,0.72,4.15,0.49,3,0.08,0.83,1.16,2,False,True,0,,0,
E00228,Employee_228,25,HR,Diploma,Entry,571626,3,2007,3.81,3.14,2.64,0.92,46,3,0.36,1.0,34,0,0.88,0.42,0,0.63,3.16,0.22,4,0.15,0.25,0.95,1,False,False,1,2025.0,18,
E00229,Employee_229,3,IT,Master,Mid,742989,0,2023,3.58,3.75,3.53,1.0,19,4,0.3,0.98,48,2,0.45,0.43,1,0.84,3.24,0.12,3,0.31,0.11,1.17,3,False,False,0,,0,
E00230,Employee_230,20,Finance,Master,Mid,809724,0,2023,3.75,2.56,3.22,0.84,22,4,0.22,0.95,47,2,0.53,0.77,0,0.87,4.46,0.5,2,0.65,0.45,1.33,1,False,False,0,,0,
E00231,Employee_231,21,Finance,Master,Senior,1396007,0,2007,2.03,2.0,2.48,0.74,64,0,0.21,0.91,34,2,0.75,0.42,0,0.9,3.86,0.8,1,0.7,0.53,1.25,0,False,False,0,,0,
E00232,Employee_232,16,Sales,Diploma,Mid,783362,3,2010,3.5,4.72,2.76,0.9,40,3,0.46,0.93,23,2,0.27,0.45,0,0.73,4.03,1.0,4,1.0,0.37,1.36,2,False,True,0,,0,
E00233,Employee_233,11,HR,Bachelor,Entry,508543,0,2014,4.95,5.0,3.56,1.0,54,6,0.04,0.93,40,2,0.67,0.86,0,0.8,4.62,0.82,3,0.5,0.85,0.94,3,False,False,0,,0,
E00234,Employee_234,23,Operations,Bachelor,Mid,787589,3,2011,3.16,3.19,4.48,0.6,32,3,0.16,0.87,8,1,0.76,0.37,0,0.96,4.95,0.38,5,0.6,0.6,1.06,0,False,False,0,,0,
E00235,Employee_235,20,Legal,Bachelor,Senior,1828874,0,2010,3.21,2.04,3.11,1.0,34,2,0.58,1.0,39,0,0.57,0.26,1,1.0,3.93,0.21,1,0.42,0.0,1.02,1,False,False,0,,0,
E00236,Employee_236,7,HR,Master,Mid,922908,1,2020,2.28,2.36,2.44,1.0,18,1,0.31,0.96,10,3,0.32,0.8,0,0.6,2.63,0.38,2,1.0,0.44,1.14,2,False,True,0,,0,
E00237,Employee_237,7,Sales,Master,Manager,2005390,0,2021,1.92,1.23,3.36,0.9,34,1,0.4,0.93,19,1,0.43,0.57,0,0.9,3.4,0.7,2,0.83,0.42,1.34,2,False,False,0,,0,
E00238,Employee_238,17,Operations,Master,Manager,2117401,0,2009,2.33,2.41,4.07,0.99,34,5,0.31,0.87,56,3,0.56,0.74,0,0.53,3.67,0.68,4,0.83,0.05,1.08,3,False,False,0,,0,
E00239,Employee_239,1,HR,Bachelor,Entry,668755,0,2024,4.19,4.66,3.81,1.0,8,0,0.48,0.9,33,3,0.74,0.37,0,0.65,4.95,0.46,4,0.52,0.69,1.09,2,False,False,0,,0,
E00240,Employee_240,0,Sales,PhD,Entry,428184,0,2025,3.62,4.4,2.54,1.0,40,1,0.29,0.95,2,0,1.0,0.79,0,1.0,3.21,0.42,3,1.0,0.37,0.73,2,False,False,0,,0,
